,faultNumber,simulationRun,sample,xmeas_1,xmeas_2,xmeas_4,xmeas_6,xmeas_8,xmeas_9,xmeas_10,xmeas_18,xmeas_19,xmeas_21,xmeas_22,xmeas_24,xmeas_25,xmeas_27,xmeas_28,xmeas_29,xmeas_30,xmeas_31,xmeas_33,xmeas_34,xmeas_35,xmeas_36,xmeas_38,xmeas_39,xmeas_41,xmv_1,xmv_2,xmv_3,xmv_4,xmv_5,xmv_6,xmv_9,xmv_10,xmv_11
4142378,5,415,379,0.28484,3723.9,9.3441,42.051,75.053,120.39,0.32011,65.294,220.93,94.517,77.169,8.6705,26.563,18.534,1.6828,32.209,13.799,24.656,18.887,2.1985,4.8202,2.2466,0.87622,0.094373,43.979,63.877,53.704,28.17,62.422,21.489,38.402,44.789,40.705,20.934
4142399,5,415,400,0.28574,3682.6,9.3269,42.481,74.988,120.38,0.36963,65.921,233.39,94.509,77.228,8.8738,26.63,19.274,1.646,32.915,13.969,24.154,18.842,2.2591,4.9649,2.3663,0.8517,0.095782,43.98,63.079,53.439,28.028,62.732,21.326,43.689,48.925,40.904,21.64
4142414,5,415,415,0.22688,3634.8,9.2056,42.741,75.031,120.39,0.33382,66.301,244.45,94.45,77.243,8.8564,26.481,18.637,1.6644,33.065,13.724,24.031,18.557,2.2795,4.9085,2.3101,0.84676,0.092002,42.968,63.796,53.917,22.532,62.291,22.644,39.45,50.998,41.397,22.882
4142432,5,415,433,0.20313,3676.8,9.3079,42.459,74.965,120.37,0.33729,66.104,236.79,94.588,76.868,8.8756,26.722,18.774,1.6868,33.876,13.779,23.771,18.422,2.2615,4.7486,2.3324,0.80889,0.096898,43.03,63.792,54.139,20.303,63.009,22.939,39.118,49.708,41.049,20.218
4142445,5,415,446,0.23811,3672.5,9.4132,42.288,75.327,120.39,0.34254,65.629,229.01,94.414,77.038,8.8654,26.519,18.762,1.6388,33.251,13.808,24.458,18.613,2.2532,4.7866,2.2726,0.81007,0.11127,42.869,64.691,54.083,23.288,61.932,22.773,40.693,46.526,41.526,20.486
4142455,5,415,456,0.18984,3644.8,9.3415,42.359,74.445,120.42,0.30605,65.344,219.74,94.835,77.606,8.9271,26.156,18.717,1.6648,33.115,13.795,24.429,18.499,2.2902,4.8311,2.2186,0.81349,0.10761,44.132,61.583,54.66,18.696,60.612,22.674,36.936,44.699,41.329,19.41
4142460,5,415,461,0.27876,3750.3,9.1843,42.497,74.99,120.39,0.31543,65.252,219.78,94.369,77.493,8.9589,26.508,18.601,1.6659,33.245,13.594,24.291,18.842,2.1953,4.8083,2.2398,0.8486,0.073259,44.465,64.349,53.747,27.428,61.921,22.313,37.397,43.667,41.748,18.255
4142482,5,415,483,0.30085,3681.4,9.3022,42.234,75.968,120.41,0.32781,65.43,218.25,94.745,77.192,8.7515,26.257,19.419,1.6493,32.608,13.978,23.594,18.616,2.2686,4.8736,2.275,0.8727,0.10217,43.184,63.554,54.134,29.339,60.924,21.118,39.961,44.754,41.469,21.054
4142489,5,415,490,0.31848,3694.0,9.3298,42.369,74.912,120.41,0.35133,65.645,226.48,94.665,77.182,9.0966,26.145,18.958,1.6799,32.404,13.964,23.562,18.842,2.2823,4.9138,2.2563,0.8732,0.1036,43.637,62.496,53.385,31.225,60.349,21.252,41.564,46.67,40.825,20.477
4142498,5,415,499,0.29394,3632.2,9.4869,42.606,74.801,120.44,0.35349,65.998,234.81,94.645,77.441,8.7454,25.892,18.893,1.6353,32.96,13.995,23.693,18.767,2.2748,4.8955,2.3692,0.87079,0.094803,43.379,63.016,53.421,28.735,61.276,22.192,42.178,49.07,41.168,20.818
4142499,5,415,500,0.29343,3629.9,9.4647,42.328,74.496,120.4,0.3562,66.026,234.28,94.564,77.349,8.7454,25.892,18.893,1.6353,32.96,13.995,23.693,18.767,2.2748,4.8955,2.3692,0.87079,0.094803,43.379,63.055,52.945,28.785,62.75,21.777,41.848,49.407,40.558,21.39
4142750,6,415,251,0.0,3665.5,9.5543,42.396,74.162,120.42,0.21871,67.377,461.87,95.477,72.894,8.6549,35.367,18.825,1.4976,21.324,13.406,37.885,18.55,1.9592,3.4882,1.5473,1.0547,0.10294,42.103,59.341,49.103,100.0,75.072,-0.01853,3.0338,100.13,100.03,33.055
4142761,6,415,262,0.0,3665.5,9.5543,42.396,74.162,120.42,0.21871,67.377,461.87,95.477,72.894,8.7052,35.302,19.527,1.497,21.114,13.614,37.658,18.782,1.9487,3.5871,1.6274,1.0402,0.1026,42.368,59.8,46.232,100.0,76.235,-0.01853,1.6112,100.13,100.03,34.024
4142763,6,415,264,0.0,3665.5,9.5543,42.396,74.162,120.42,0.21871,67.377,461.87,95.477,72.894,8.5,35.08,19.499,1.499,21.159,13.508,37.991,18.706,1.9863,3.4673,1.5714,1.0402,0.1026,42.368,60.008,46.245,100.0,76.446,-0.01853,3.9405,100.13,100.03,34.201
4142789,6,415,290,0.0,3665.5,9.5543,42.396,74.162,120.42,0.21871,67.377,461.87,95.477,72.894,8.7411,35.571,19.744,1.4962,21.389,13.611,38.063,18.666,1.9677,3.4465,1.5398,1.043,0.10457,43.34,58.34,45.906,100.0,79.195,-0.01853,2.9241,100.15,100.04,36.492
4142814,6,415,315,0.0,3665.5,9.5543,42.396,74.162,120.42,0.21871,67.377,461.87,95.477,72.894,8.4522,35.696,19.0,1.4869,21.381,13.667,37.875,18.357,1.9384,3.4681,1.5382,1.0487,0.1173,43.305,58.259,46.408,100.0,81.838,-0.01853,2.4061,100.16,100.04,38.695
4142817,6,415,318,0.0,3665.5,9.5543,42.396,74.162,120.42,0.21871,67.377,461.87,95.477,72.894,8.6381,35.493,19.233,1.4961,21.563,13.601,38.284,19.037,1.9888,3.5699,1.5807,1.0436,0.10469,42.489,58.854,45.7,100.0,82.155,-0.01853,5.4056,100.16,100.04,38.96
4142831,6,415,332,0.0,3665.5,9.5543,42.396,74.162,120.42,0.21871,67.377,461.87,95.477,72.894,8.5868,35.052,19.343,1.4704,21.535,13.48,38.258,18.229,2.0416,3.4611,1.5933,1.0392,0.098291,42.108,59.286,45.44,100.0,83.635,-0.01853,2.1316,100.17,100.04,40.193
4142832,6,415,333,0.0,3665.5,9.5543,42.396,74.162,120.42,0.21871,67.377,461.87,95.477,72.894,8.647,35.238,19.387,1.5269,21.441,13.583,38.148,18.527,1.9833,3.4853,1.5654,1.0392,0.098291,42.108,59.123,44.353,100.0,83.741,-0.01853,0.0,100.17,100.04,40.281
4142858,6,415,359,0.0,3665.5,9.5543,42.396,74.162,120.42,0.21871,67.377,461.87,95.477,72.894,8.691,34.927,19.089,1.5349,20.926,13.467,37.636,18.51,1.977,3.4449,1.6046,1.0396,0.099118,42.842,57.456,44.208,100.0,86.489,-0.01853,4.4762,100.18,100.05,42.573
4142878,6,415,379,0.0,3665.5,9.5543,42.396,74.162,120.42,0.21871,67.377,461.87,95.477,72.894,8.6117,35.256,19.289,1.4918,21.466,13.446,37.84,18.799,1.9852,3.5246,1.5125,1.0428,0.10527,42.814,59.114,44.002,100.0,88.603,-0.01853,6.7542,100.2,100.05,44.335
4142899,6,415,400,0.0,3665.5,9.5543,42.396,74.162,120.42,0.21871,67.377,461.87,95.477,72.894,8.5872,35.38,18.824,1.4948,21.012,13.431,38.143,18.442,1.9656,3.4917,1.5635,1.037,0.12012,42.624,56.28,42.883,100.0,90.823,-0.01853,3.2989,100.2,100.06,46.186
4142914,6,415,415,0.0,3665.5,9.5543,42.396,74.162,120.42,0.21871,67.377,461.87,95.477,72.894,8.6602,35.331,19.422,1.5339,21.418,13.542,38.107,18.861,1.974,3.5388,1.6498,1.0388,0.10597,42.452,56.549,43.053,100.0,92.409,-0.01853,3.0822,100.21,100.06,47.508
4142932,6,415,433,0.0,3665.5,9.5543,42.396,74.162,120.42,0.21871,67.377,461.87,95.477,72.894,8.6692,35.758,18.924,1.484,21.122,13.47,38.271,18.562,1.998,3.4532,1.5703,1.0474,0.092286,42.146,57.769,42.88,100.0,94.312,-0.01853,0.90746,100.22,100.07,49.094
4142945,6,415,446,0.0,3665.5,9.5543,42.396,74.162,120.42,0.21871,67.377,461.87,95.477,72.894,8.6446,35.318,19.199,1.4983,21.467,13.565,38.134,18.486,1.9861,3.527,1.5438,1.0477,0.083741,42.347,55.665,41.03,100.0,95.686,-0.01853,0.0,100.24,100.07,50.24
4142955,6,415,456,0.0,3665.5,9.5543,42.396,74.162,120.42,0.21871,67.377,461.87,95.477,72.894,8.6923,35.284,18.806,1.4881,21.318,13.71,38.074,18.853,1.9888,3.5017,1.5361,1.0554,0.12067,42.338,55.793,41.292,100.0,96.743,-0.01853,2.9858,100.24,100.07,51.121
4142960,6,415,461,0.0,3665.5,9.5543,42.396,74.162,120.42,0.21871,67.377,461.87,95.477,72.894,8.6397,35.444,18.917,1.5098,21.449,13.493,38.334,18.389,1.9535,3.4516,1.5202,1.0223,0.11829,42.641,56.923,40.9,100.0,97.272,-0.01853,3.7578,100.24,100.07,51.562
4142982,6,415,483,0.0,3665.5,9.5543,42.396,74.162,120.42,0.21871,67.377,461.87,95.477,72.894,8.7095,35.355,19.048,1.4539,21.64,13.502,37.91,18.474,1.9946,3.5177,1.5591,1.056,0.11494,42.468,55.213,40.187,100.0,99.598,-0.01853,0.35587,100.25,100.08,53.501
4142989,6,415,490,0.0,3665.5,9.5543,42.396,74.162,120.42,0.21871,67.377,461.87,95.477,72.894,8.6214,35.561,19.246,1.4722,21.721,13.527,38.193,19.209,1.9644,3.5409,1.5721,1.062,0.12192,42.302,55.773,41.031,100.0,100.0,-0.01853,0.0,100.26,100.08,54.118
4142998,6,415,499,0.0,3665.5,9.5543,42.396,74.162,120.42,0.21871,67.377,461.87,95.477,72.894,8.5961,35.005,19.023,1.5183,21.589,13.682,38.589,18.75,1.9743,3.5375,1.4702,1.0556,0.094985,42.206,55.56,39.882,100.0,100.0,-0.01853,3.1309,100.26,100.08,54.911
4142999,6,415,500,0.0,3665.5,9.5543,42.396,74.162,120.42,0.21871,67.377,461.87,95.477,72.894,8.5961,35.005,19.023,1.5183,21.589,13.682,38.589,18.75,1.9743,3.5375,1.4702,1.0556,0.094985,42.206,55.56,39.882,100.0,100.0,-0.01853,3.1309,100.26,100.08,54.999
4143250,7,415,251,0.19396,3678.9,9.5983,42.608,73.101,120.44,0.32545,67.668,289.69,94.302,77.544,8.7634,26.573,18.689,1.6558,35.017,13.819,24.163,17.576,2.2956,4.6823,2.324,0.76807,0.10055,44.481,63.012,54.043,19.238,78.777,25.447,37.582,63.226,42.132,19.591
4143261,7,415,262,0.11836,3706.9,9.4204,42.345,75.513,120.42,0.31983,66.828,270.65,94.103,77.536,8.7589,26.944,17.625,1.6776,34.113,13.773,24.821,17.502,2.237,4.6867,2.327,0.73297,0.10153,44.57,63.843,55.095,11.151,78.254,25.626,37.187,56.997,42.439,18.176
4143263,7,415,264,0.1771,3684.1,9.4192,42.573,75.187,120.39,0.33555,66.731,266.36,94.119,77.23,8.8148,27.087,18.024,1.6319,34.109,13.755,24.062,17.285,2.2017,4.6109,2.1939,0.73297,0.10153,44.57,64.522,55.083,17.498,77.868,24.472,38.369,55.501,41.195,18.985
4143289,7,415,290,0.29841,3701.3,9.2206,42.003,75.963,120.42,0.31796,64.473,198.84,94.847,76.449,8.9837,26.582,19.401,1.6409,32.037,13.964,25.037,19.545,2.2632,4.7405,2.2011,0.84583,0.10692,43.921,63.343,54.723,29.018,74.932,21.096,38.455,38.846,41.584,19.88
4143314,7,415,315,0.35191,3632.7,9.3182,42.668,74.726,120.4,0.36757,66.046,239.61,94.773,77.29,8.9369,25.772,18.726,1.7254,32.282,13.731,23.5,19.628,2.2933,4.9578,2.4099,0.91716,0.12057,43.913,62.185,52.524,34.471,77.952,20.778,43.882,50.164,40.791,19.156
4143317,7,415,318,0.31609,3668.0,9.3406,42.409,74.249,120.45,0.32356,66.294,246.93,94.409,77.547,9.0081,25.573,19.115,1.7098,32.596,13.841,23.256,19.134,2.2685,4.9017,2.3533,0.90285,0.098134,44.208,62.797,54.192,31.492,78.2,21.216,39.393,52.16,40.5,16.691
4143331,7,415,332,0.2276,3650.3,9.4393,42.605,73.694,120.37,0.34045,66.996,269.96,94.335,77.389,8.9573,26.033,18.451,1.6593,33.692,13.816,23.68,18.536,2.2302,4.7374,2.3484,0.83459,0.1018,43.91,63.077,53.724,22.221,75.983,22.791,39.9,57.291,40.613,17.138
4143332,7,415,333,0.26063,3670.4,9.4906,42.538,74.159,120.44,0.33831,67.056,268.16,94.419,77.854,9.0117,26.329,18.227,1.6696,33.844,13.786,23.081,18.422,2.2734,4.7395,2.3268,0.83459,0.1018,43.91,62.946,54.184,25.13,77.096,23.184,40.359,57.571,42.797,17.785
4143358,7,415,359,0.17458,3690.8,9.3782,42.722,75.367,120.39,0.33557,65.885,235.83,94.801,76.879,8.9901,26.655,18.543,1.7018,32.75,13.684,24.661,18.082,2.2293,4.8108,2.2829,0.78421,0.082698,44.407,63.312,54.857,17.297,76.977,22.763,40.109,48.742,40.867,17.29
4143378,7,415,379,0.27158,3726.1,9.3089,42.017,75.398,120.39,0.31787,64.939,212.34,94.563,77.077,8.6725,26.74,18.478,1.683,32.097,13.797,24.94,18.775,2.1959,4.7841,2.2265,0.86179,0.094226,44.001,63.914,53.95,26.865,77.391,21.55,38.133,42.45,40.619,18.148
4143399,7,415,400,0.3051,3678.9,9.2721,42.453,75.095,120.39,0.37082,65.511,222.21,94.594,77.156,8.9004,26.625,19.453,1.6507,32.578,14.0,24.183,19.084,2.2642,4.9733,2.3669,0.874,0.097868,43.92,63.014,53.33,29.932,77.653,20.737,44.115,46.116,40.724,18.883
4143414,7,415,415,0.24928,3630.6,9.2208,42.752,74.872,120.39,0.33888,66.342,244.11,94.48,77.22,8.8841,26.334,18.799,1.6717,32.912,13.764,23.82,18.803,2.2909,4.9451,2.3273,0.87031,0.093656,42.912,63.724,53.669,24.736,77.42,22.163,40.226,51.126,41.329,20.136
4143432,7,415,433,0.20418,3677.1,9.3583,42.503,74.715,120.38,0.3424,66.468,246.03,94.529,76.863,8.8776,26.612,18.741,1.691,34.053,13.789,23.583,18.397,2.2692,4.7629,2.3417,0.80725,0.096512,43.04,63.799,54.05,20.406,78.681,23.075,39.624,52.241,41.195,17.399
4143445,7,415,446,0.22445,3675.7,9.4526,42.321,75.225,120.39,0.34513,65.921,237.41,94.347,77.045,8.8506,26.515,18.624,1.6392,33.511,13.794,24.426,18.428,2.2545,4.7752,2.2695,0.79302,0.11003,42.914,64.745,54.173,21.945,77.654,23.212,40.788,48.592,41.668,17.64
4143455,7,415,456,0.17121,3648.9,9.3617,42.362,74.505,120.42,0.30609,65.456,223.29,94.79,77.659,8.9052,26.235,18.563,1.6627,33.316,13.766,24.526,18.278,2.2874,4.8102,2.2101,0.79597,0.10659,44.173,61.653,54.847,16.863,76.133,23.137,36.774,45.462,41.416,16.596
4143460,7,415,461,0.26129,3753.8,9.2063,42.491,75.116,120.39,0.31454,65.243,220.35,94.334,77.555,8.9385,26.616,18.469,1.6632,33.372,13.566,24.442,18.643,2.1908,4.7839,2.2288,0.83288,0.072439,44.501,64.408,53.956,25.709,77.223,22.694,37.163,43.67,41.835,15.425
4143482,7,415,483,0.30236,3681.2,9.2596,42.213,76.181,120.41,0.3262,65.113,209.94,94.799,77.08,8.748,26.341,19.457,1.6478,32.452,13.965,23.737,18.653,2.2653,4.8655,2.2696,0.87728,0.10286,43.172,63.55,54.208,29.487,75.914,20.937,39.845,42.647,41.328,18.312
4143489,7,415,490,0.32603,3692.4,9.2951,42.347,75.06,120.41,0.35029,65.343,218.47,94.727,77.102,9.0997,26.187,19.042,1.6796,32.21,13.961,23.646,18.95,2.2808,4.9126,2.2538,0.88296,0.10461,43.615,62.469,53.386,31.968,75.272,20.94,41.582,44.642,40.701,17.705
4143498,7,415,499,0.30841,3629.3,9.4239,42.583,74.838,120.44,0.35374,65.833,229.74,94.693,77.443,8.7575,25.853,19.022,1.6371,32.775,14.009,23.661,18.944,2.2766,4.9032,2.3711,0.88642,0.095999,43.344,62.966,53.312,30.157,76.522,21.802,42.395,47.854,41.061,18.038
4143499,7,415,500,0.30789,3627.0,9.4283,42.308,74.523,120.4,0.35643,65.888,229.52,94.614,77.329,8.7575,25.853,19.022,1.6371,32.775,14.009,23.661,18.944,2.2766,4.9032,2.3711,0.88642,0.095999,43.344,63.005,52.837,30.208,77.84,21.375,42.066,48.29,40.444,18.628
4143750,8,415,251,0.3605,3665.3,8.8789,42.168,75.661,120.42,0.28688,66.813,279.57,95.027,76.277,9.2914,27.068,19.026,1.7898,33.137,14.542,25.358,17.789,2.4464,4.4078,2.1438,0.81879,0.11667,44.048,62.777,54.219,35.62,58.227,24.268,33.777,59.344,40.352,20.432
4143761,8,415,262,0.48097,3662.6,8.7955,42.048,76.313,120.43,0.3312,66.812,268.51,95.064,76.911,9.39,27.383,18.873,1.8429,30.503,14.659,25.53,19.186,2.4382,4.6836,2.2865,0.87,0.12249,44.031,63.081,53.806,46.82,58.556,20.149,40.792,57.084,40.214,18.822
4143763,8,415,264,0.58483,3637.6,8.8229,42.346,75.64,120.4,0.34979,66.934,270.22,95.001,76.668,9.4061,27.561,19.377,1.797,30.228,14.599,24.855,19.151,2.4056,4.6342,2.1653,0.87,0.12249,44.031,63.72,53.52,57.606,58.595,18.837,42.436,57.225,39.045,19.627
4143789,8,415,290,0.75689,3701.2,8.9647,42.36,75.182,120.43,0.33599,68.214,329.17,94.272,75.755,9.192,26.461,19.162,1.749,31.899,14.371,25.396,19.229,2.4085,4.4826,2.0647,0.91213,0.11678,43.577,63.342,53.712,74.119,58.28,24.254,39.236,73.184,42.862,20.664
4143814,8,415,315,0.15338,3636.5,9.5291,42.683,72.88,120.39,0.4939,71.083,349.86,94.737,78.188,9.533,22.214,18.237,1.8929,37.067,14.606,17.944,19.005,2.5258,5.1517,2.5314,0.78177,0.11889,44.44,62.249,52.828,14.942,64.013,23.932,57.135,85.248,40.657,18.461
4143817,8,415,318,0.10014,3672.0,9.6345,42.496,72.231,120.46,0.45416,70.964,345.4,94.337,78.5,9.6003,22.111,18.674,1.875,37.153,14.712,17.797,18.6,2.4998,5.1258,2.4861,0.75109,0.09371,44.738,62.865,54.467,10.249,64.833,23.94,53.408,83.734,40.758,16.057
4143831,8,415,332,0.0042658,3670.7,10.057,42.962,71.54,120.38,0.49078,69.281,311.45,93.794,78.922,9.298,22.81,17.882,1.7813,38.487,14.419,18.452,17.883,2.416,4.9748,2.468,0.68861,0.0942,44.153,63.429,54.245,0.2515,64.767,26.603,54.896,70.151,41.92,16.019
4143832,8,415,333,0.0056337,3695.5,10.142,42.876,72.085,120.45,0.48342,69.168,305.16,93.836,79.385,9.2649,23.378,17.549,1.7807,38.638,14.284,18.142,17.632,2.4476,4.9644,2.4414,0.68861,0.0942,44.153,63.378,54.848,0.045954,65.743,26.995,54.752,69.03,44.146,16.688
4143858,8,415,359,0.032203,3735.8,9.5073,42.823,76.788,120.38,0.41675,62.379,133.74,94.389,77.276,9.0104,25.721,17.494,1.7117,36.127,13.716,22.998,16.512,2.2469,4.7437,2.2624,0.68331,0.081556,44.547,64.088,57.375,3.2919,62.505,27.464,47.384,24.199,41.645,16.939
4143878,8,415,379,0.21551,3721.6,9.2614,41.839,76.167,120.39,0.42298,59.371,32.161,95.171,77.844,8.8679,26.01,19.15,1.7031,31.865,14.015,23.388,19.72,2.2248,5.0962,2.3863,0.93377,0.10691,43.963,63.837,54.834,21.35,61.883,18.267,52.512,5.2027,39.211,17.588
4143899,8,415,400,0.43357,3676.0,9.3656,42.72,74.98,120.41,0.40697,61.41,121.48,94.359,77.362,8.6762,26.882,20.161,1.6089,31.099,13.647,24.714,20.176,2.219,5.1128,2.4234,1.0417,0.10841,43.536,62.966,53.077,42.57,62.985,19.388,49.021,23.567,41.309,18.887
4143914,8,415,415,0.081296,3636.7,9.3166,42.791,74.678,120.37,0.4064,65.457,221.18,94.32,77.717,8.9163,24.106,18.906,1.6432,35.756,13.794,20.657,18.946,2.2616,5.0508,2.4039,0.97596,0.099824,42.733,63.828,53.978,8.2113,63.024,24.353,47.283,45.889,41.641,19.635
4143932,8,415,433,0.063787,3676.0,9.6897,42.657,73.88,120.39,0.4372,67.441,249.25,94.444,77.831,8.9733,25.305,18.944,1.6654,35.215,13.925,21.369,18.827,2.2483,5.0702,2.5104,0.76453,0.089458,43.347,63.779,54.1,6.5959,65.517,22.38,50.929,54.461,41.462,16.735
4143945,8,415,446,0.068681,3687.4,9.8011,42.42,74.849,120.39,0.41255,66.082,224.63,94.217,77.988,8.7466,26.091,18.49,1.5837,34.558,13.652,23.376,18.351,2.193,4.9705,2.3708,0.7297,0.099939,43.018,64.947,54.542,6.6218,64.472,22.951,48.636,45.822,41.948,16.9
4143955,8,415,456,0.10211,3662.9,9.5802,42.463,74.88,120.42,0.34334,64.453,191.19,94.656,78.134,8.6803,27.157,18.279,1.577,32.886,13.427,25.691,17.936,2.1771,4.8662,2.2334,0.73672,0.097079,44.211,61.895,55.527,10.066,62.169,23.04,41.1,37.408,41.689,16.253
4143960,8,415,461,0.23001,3769.8,9.3068,42.575,75.917,120.39,0.33582,63.569,177.25,94.177,77.688,8.665,27.904,18.159,1.5621,32.568,13.154,26.335,18.203,2.0549,4.7426,2.1984,0.79104,0.064575,44.468,64.683,54.765,22.633,62.715,22.989,39.513,32.94,42.225,15.349
4143982,8,415,483,0.51767,3673.8,8.946,42.058,77.796,120.41,0.27584,62.673,153.22,95.184,76.689,8.2782,28.871,19.788,1.5364,29.331,13.221,27.469,19.047,2.1034,4.771,2.2059,0.94376,0.10397,42.975,63.423,54.447,50.668,58.581,18.391,34.716,29.329,40.475,18.649
4143989,8,415,490,0.64629,3681.7,8.8334,42.212,76.825,120.42,0.27417,63.196,178.16,95.036,76.371,8.5958,28.852,19.55,1.563,28.588,13.152,27.818,19.575,2.111,4.7543,2.1507,0.97738,0.1068,43.36,62.283,53.279,63.472,57.086,18.375,33.356,34.649,40.005,18.338
4143998,8,415,499,0.74777,3612.5,8.8259,42.449,76.699,120.44,0.26965,64.886,226.93,94.996,76.434,8.3993,28.164,19.683,1.5275,29.234,13.403,27.44,19.752,2.1144,4.6874,2.2404,1.0356,0.10109,42.943,62.678,52.756,73.377,56.935,19.377,33.211,46.73,40.393,18.919
4143999,8,415,500,0.74726,3610.3,8.788,42.184,76.379,120.41,0.27233,65.112,230.93,94.872,76.264,8.3993,28.164,19.683,1.5275,29.234,13.403,27.44,19.752,2.1144,4.6874,2.2404,1.0356,0.10109,42.943,62.717,52.28,73.428,58.307,19.022,32.884,48.233,39.875,19.606
4144250,9,415,251,0.242,3669.2,9.3797,42.465,74.009,120.44,0.3208,66.054,243.96,94.694,77.275,8.8421,26.679,19.293,1.6525,33.776,13.901,24.458,18.36,2.2855,4.7051,2.3237,0.83201,0.10586,44.327,62.845,53.999,23.963,61.514,23.335,37.94,50.924,41.254,19.785
4144261,9,415,262,0.20635,3690.0,9.2657,42.292,75.619,120.43,0.32626,65.983,243.36,94.387,77.493,8.8737,26.616,18.446,1.6864,32.945,13.921,24.445,18.663,2.249,4.7852,2.3661,0.82016,0.10714,44.354,63.552,54.407,19.806,61.635,23.062,38.956,50.366,41.779,18.253
4144263,9,415,264,0.26812,3666.9,9.2704,42.536,75.147,120.39,0.34395,66.079,243.95,94.363,77.222,8.9324,26.685,18.848,1.6426,33.019,13.91,23.567,18.461,2.2173,4.7195,2.239,0.82016,0.10714,44.354,64.224,54.308,26.452,61.524,21.968,40.375,50.211,40.584,19.047
4144289,9,415,290,0.30829,3700.3,9.3662,42.136,75.047,120.42,0.33536,66.131,241.56,94.617,76.763,9.0086,26.041,19.392,1.6493,32.656,14.029,24.148,19.622,2.2825,4.8152,2.2455,0.85008,0.10493,43.932,63.326,54.241,29.99,60.914,21.499,40.274,49.937,42.148,19.663
4144314,9,415,315,0.28397,3644.7,9.4151,42.702,74.863,120.4,0.3676,66.662,254.39,94.679,77.402,8.8676,26.014,18.233,1.7129,32.903,13.636,23.787,18.928,2.2764,4.9209,2.3959,0.83781,0.11461,44.088,62.391,53.127,27.789,63.249,22.067,43.285,53.819,40.999,19.038
4144317,9,415,318,0.24957,3679.7,9.4009,42.432,74.552,120.45,0.32145,66.627,254.49,94.293,77.608,8.9351,25.863,18.643,1.6958,33.131,13.739,23.625,18.456,2.2491,4.8593,2.3353,0.82967,0.092894,44.358,62.999,54.818,24.948,63.286,22.389,38.66,53.851,40.798,16.613
4144331,9,415,332,0.19402,3655.2,9.3506,42.523,74.402,120.37,0.3327,66.249,249.79,94.431,77.245,8.9125,26.431,18.302,1.6449,33.533,13.734,24.297,18.273,2.2061,4.6869,2.3182,0.81311,0.10089,43.917,63.161,54.224,18.918,60.131,22.915,39.006,51.532,40.407,17.209
4144332,9,415,333,0.23443,3673.7,9.4226,42.458,74.867,120.44,0.33053,66.262,246.48,94.537,77.704,8.9727,26.712,18.14,1.6559,33.588,13.71,23.684,18.246,2.2501,4.6957,2.2991,0.81311,0.10089,43.917,63.003,54.624,22.553,61.018,23.206,39.502,51.418,42.483,17.859
4144358,9,415,359,0.22137,3680.9,9.2944,42.665,75.361,120.39,0.33679,65.233,216.81,94.95,76.83,9.0276,26.53,18.94,1.7048,32.163,13.725,24.535,18.645,2.2329,4.8575,2.2999,0.83265,0.086,44.268,63.142,54.428,21.9,61.123,21.577,40.782,44.184,40.535,17.347
4144378,9,415,379,0.2905,3724.4,9.3674,42.081,74.918,120.39,0.32087,65.359,224.37,94.475,77.189,8.6688,26.527,18.532,1.6842,32.256,13.806,24.598,18.895,2.2015,4.8176,2.2459,0.88285,0.09466,43.956,63.885,53.617,28.727,62.575,21.563,38.44,45.642,40.806,18.083
4144399,9,415,400,0.27797,3684.6,9.335,42.481,75.014,120.38,0.36981,66.051,237.42,94.493,77.216,8.8684,26.662,19.184,1.6457,33.036,13.964,24.193,18.713,2.2587,4.9529,2.3625,0.84358,0.095384,44.008,63.114,53.532,27.263,62.783,21.592,43.595,49.923,40.941,18.819
4144414,9,415,415,0.22236,3635.5,9.1953,42.738,75.118,120.39,0.33279,66.342,244.05,94.5,77.189,8.8508,26.521,18.607,1.6635,33.062,13.712,24.088,18.512,2.2783,4.9135,2.3128,0.83923,0.091662,42.991,63.808,53.996,22.088,62.223,22.66,39.317,50.925,41.283,20.142
4144432,9,415,433,0.20684,3675.6,9.2771,42.448,75.077,120.37,0.33752,66.032,233.77,94.572,76.75,8.8851,26.71,18.824,1.6886,33.796,13.79,23.765,18.485,2.2635,4.7524,2.333,0.81152,0.097139,43.018,63.773,54.118,20.668,62.808,22.763,39.216,48.975,41.063,17.481
4144445,9,415,446,0.24588,3670.1,9.4018,42.28,75.292,120.39,0.34513,65.599,227.34,94.426,77.002,8.8842,26.451,18.843,1.6428,33.167,13.833,24.368,18.731,2.2584,4.7988,2.2772,0.81754,0.11182,42.848,64.65,53.983,24.052,61.859,22.513,41.106,46.184,41.486,17.686
4144455,9,415,456,0.19627,3643.2,9.3631,42.364,74.279,120.42,0.30872,65.397,220.42,94.885,77.707,8.9357,26.083,18.772,1.6678,33.085,13.807,24.314,18.592,2.2953,4.851,2.2277,0.81889,0.10788,44.113,61.556,54.544,19.328,60.754,22.544,37.304,44.946,41.219,16.577
4144460,9,415,461,0.28183,3750.0,9.2155,42.521,74.817,120.4,0.31693,65.327,221.66,94.37,77.636,8.9553,26.457,18.614,1.6671,33.274,13.592,24.204,18.876,2.1981,4.8229,2.2471,0.84992,0.073138,44.455,64.343,53.665,27.729,62.126,22.301,37.569,44.181,41.76,15.389
