,faultNumber,simulationRun,sample,xmeas_1,xmeas_2,xmeas_4,xmeas_6,xmeas_8,xmeas_9,xmeas_10,xmeas_18,xmeas_19,xmeas_21,xmeas_22,xmeas_24,xmeas_25,xmeas_27,xmeas_28,xmeas_29,xmeas_30,xmeas_31,xmeas_33,xmeas_34,xmeas_35,xmeas_36,xmeas_38,xmeas_39,xmeas_41,xmv_1,xmv_2,xmv_3,xmv_4,xmv_5,xmv_6,xmv_9,xmv_10,xmv_11
4048925,18,405,426,0.37793,3639.8,9.5555,42.849,72.1,120.42,0.33496,63.257,202.9,94.688,76.679,8.886,26.536,19.541,1.6571,31.332,14.034,24.146,19.531,2.2848,4.7022,2.2204,1.0129,0.084206,43.33,61.766,53.409,37.271,63.375,20.711,40.485,39.952,41.561,19.407
4048940,18,405,441,0.17456,3744.1,9.7513,42.858,73.494,120.4,0.33698,66.105,281.49,93.836,75.759,8.7352,27.041,18.049,1.6005,33.544,13.67,25.132,17.618,2.2118,4.6119,2.2073,0.85246,0.11881,43.783,64.414,55.251,17.755,64.428,25.044,38.38,59.088,42.751,19.216
4048961,18,405,462,0.19419,3737.3,8.9645,42.036,76.303,120.4,0.31284,67.433,276.49,94.545,72.856,8.8032,27.336,18.093,1.6728,33.534,13.751,25.501,17.347,2.2539,4.6226,2.2346,0.77707,0.10113,44.411,63.613,55.8,19.118,59.438,23.409,37.468,59.309,42.248,19.161
4048970,18,405,471,0.28217,3652.5,8.7141,41.884,77.431,120.36,0.34578,67.784,254.64,95.195,71.71,9.0161,26.385,19.357,1.6468,31.69,13.915,23.921,19.234,2.2225,4.8842,2.3142,0.822,0.084453,43.532,61.49,54.059,28.098,58.226,19.924,42.753,55.539,39.973,24.049
4048993,18,405,494,0.49004,3541.8,8.7412,42.061,74.056,120.4,0.37521,69.904,255.86,95.407,68.257,9.4129,23.592,21.313,1.7551,31.101,14.439,19.832,22.468,2.4157,5.6375,2.6312,0.90917,0.085657,43.662,61.37,50.564,48.077,56.178,14.76,48.303,60.995,38.822,23.792
4049261,19,405,262,0.29473,3712.1,9.299,42.503,75.537,120.4,0.32075,65.6,224.62,94.402,77.447,8.9467,26.058,18.797,1.6888,32.548,13.864,23.836,18.683,2.2735,4.8403,2.3082,0.84106,0.11512,43.576,63.538,53.864,29.304,62.613,21.748,37.825,47.027,41.331,19.545
4049285,19,405,286,0.24753,3676.4,9.2955,42.251,75.063,120.44,0.32199,65.897,235.4,94.39,77.826,8.9541,26.327,18.729,1.6639,32.573,13.767,23.685,18.773,2.2575,4.8626,2.3723,0.82373,0.10165,43.656,62.531,54.239,24.621,62.718,22.308,38.817,49.502,41.725,18.179
4049294,19,405,295,0.2407,3630.2,9.3564,41.9,75.36,120.39,0.34675,65.856,232.68,94.761,77.708,8.8368,26.601,18.976,1.6795,33.229,13.905,23.948,18.361,2.3156,4.9386,2.2624,0.83472,0.088583,44.075,62.187,53.923,23.396,59.432,21.691,40.956,48.927,40.464,18.627
4049317,19,405,318,0.26799,3602.7,9.3185,42.702,75.246,120.4,0.34729,65.97,233.57,94.685,77.468,8.9758,26.24,18.559,1.6014,33.101,13.803,23.831,18.669,2.2686,4.8012,2.335,0.82518,0.10303,42.239,63.081,54.536,26.255,65.047,22.022,40.489,46.961,40.823,19.696
4049322,19,405,323,0.23024,3617.6,9.3693,42.118,75.68,120.38,0.34877,65.719,224.05,94.75,77.254,8.8128,26.605,18.772,1.6641,32.711,13.869,23.84,18.616,2.2689,4.7935,2.2475,0.819,0.10624,44.182,62.885,53.532,22.866,62.267,21.742,41.727,47.153,40.693,18.536
4049327,19,405,328,0.25457,3693.1,9.3807,42.477,76.273,120.43,0.3227,65.569,226.61,94.382,77.613,8.894,26.574,18.965,1.6377,32.731,13.83,23.839,18.23,2.2192,4.7952,2.3565,0.83383,0.10273,44.415,63.502,54.411,24.845,62.549,22.349,39.03,45.97,40.927,17.822
4049340,19,405,341,0.26207,3713.6,9.4434,42.406,74.934,120.41,0.33205,65.563,225.84,94.604,77.527,8.7345,26.371,18.659,1.6417,32.621,13.761,24.24,18.057,2.2449,4.8624,2.4304,0.84014,0.09222,42.869,63.1,53.647,25.611,61.472,23.117,39.446,45.466,40.922,17.912
4049342,19,405,343,0.17887,3677.5,9.3772,42.494,74.912,120.45,0.3304,65.629,226.18,94.342,77.716,8.8982,26.793,19.175,1.642,32.845,13.674,24.29,18.578,2.2818,4.883,2.2135,0.84014,0.09222,42.869,64.014,54.541,17.441,61.382,23.873,39.281,45.703,42.066,16.664
4049347,19,405,348,0.25621,3660.9,9.5122,42.358,75.67,120.37,0.33397,65.542,225.93,94.428,77.333,8.977,26.699,18.582,1.6325,33.06,13.7,24.222,18.21,2.2247,4.8259,2.3037,0.86042,0.10426,44.485,62.745,54.308,25.038,61.332,23.341,39.112,45.963,40.598,18.718
4049357,19,405,358,0.20847,3624.3,9.3478,42.322,74.859,120.39,0.33174,65.468,225.58,94.585,77.01,8.9453,27.13,18.935,1.6745,32.572,13.872,24.558,18.575,2.2562,4.8611,2.3166,0.81864,0.098739,44.23,62.62,53.29,20.335,60.868,22.255,39.545,46.828,41.307,15.781
4049366,19,405,367,0.25624,3621.3,9.4536,42.471,74.161,120.37,0.34545,65.544,225.7,94.673,77.394,8.7461,26.742,18.84,1.6845,33.25,13.805,24.629,18.582,2.2181,4.9226,2.241,0.8402,0.11289,43.849,62.933,53.971,24.668,60.074,22.611,41.294,45.484,40.479,19.523
4049404,19,405,405,0.22548,3682.9,9.3371,42.096,75.794,120.42,0.34306,66.164,241.92,94.676,77.57,8.62,26.437,18.758,1.6774,32.775,13.768,23.873,18.726,2.2645,4.8399,2.2762,0.86393,0.11709,44.037,63.389,54.169,22.218,61.775,21.045,41.101,51.141,41.683,20.198
4049419,19,405,420,0.27252,3674.7,9.4093,42.628,74.803,120.39,0.32484,66.457,251.2,94.37,77.054,8.9433,26.441,18.606,1.662,33.115,13.619,24.494,18.842,2.3146,4.7443,2.2487,0.83461,0.10125,43.656,62.788,54.024,26.857,61.946,22.64,38.654,51.672,40.226,17.983
4049422,19,405,423,0.27115,3680.5,9.4707,42.43,75.529,120.37,0.36114,66.397,251.57,94.593,77.398,8.884,26.343,19.049,1.6598,32.979,13.797,24.253,18.655,2.2657,4.8359,2.3364,0.82716,0.090841,43.055,62.609,54.064,26.844,60.448,22.638,41.895,51.93,40.353,16.636
4049425,19,405,426,0.29348,3673.2,9.3878,42.177,74.934,120.37,0.33523,66.404,250.09,94.796,77.346,8.9238,26.569,18.777,1.6405,33.017,13.643,24.468,18.062,2.2365,4.8437,2.253,0.82024,0.10512,42.526,63.317,53.469,28.956,62.306,21.936,40.026,51.983,40.723,19.624
4049440,19,405,441,0.28968,3644.3,9.2924,42.398,75.475,120.38,0.35174,66.193,243.09,94.646,76.927,8.8504,26.359,18.636,1.6683,32.726,13.81,23.845,18.46,2.2738,4.8148,2.2854,0.80581,0.10026,44.436,63.705,54.337,28.541,61.672,22.882,41.591,49.983,40.336,21.575
4049461,19,405,462,0.24348,3638.6,9.2308,42.261,74.889,120.4,0.32849,65.622,227.5,94.763,77.64,8.9338,26.421,18.928,1.6565,33.144,13.998,23.926,18.777,2.2376,4.8548,2.3736,0.83321,0.089739,43.778,62.645,54.335,23.861,61.168,21.099,39.532,46.762,41.47,16.822
4049470,19,405,471,0.29612,3641.6,9.3206,42.422,75.745,120.38,0.34763,65.585,226.56,94.588,77.686,8.9519,26.091,18.623,1.6474,32.842,13.729,23.672,18.362,2.244,4.784,2.2834,0.8498,0.097426,43.065,63.117,53.468,29.349,61.402,23.248,41.775,46.015,40.753,19.238
4049493,19,405,494,0.25915,3622.3,9.3452,42.662,73.761,120.38,0.36189,65.677,225.72,94.503,77.606,8.9878,26.386,18.574,1.6498,33.113,13.767,23.824,18.387,2.2912,4.8681,2.3226,0.82611,0.094475,44.21,62.759,54.057,25.359,60.286,22.668,43.042,46.503,40.3,18.679
4049761,20,405,262,0.27363,3639.5,9.219,42.442,75.983,120.39,0.32445,65.668,221.87,94.742,77.288,8.8046,26.457,19.308,1.6632,32.199,13.819,24.014,19.035,2.252,4.9455,2.2837,0.84807,0.12113,43.767,62.776,54.409,27.269,61.339,21.174,38.721,46.005,40.692,18.976
4049785,20,405,286,0.26282,3642.9,9.2403,41.939,75.232,120.41,0.32643,66.348,237.51,94.499,77.763,8.8601,25.915,19.365,1.6746,32.768,13.665,23.331,18.832,2.2926,4.8616,2.3315,0.83491,0.10955,43.349,62.98,53.154,25.892,62.988,21.117,39.572,49.719,40.625,21.5
4049794,20,405,295,0.26156,3660.3,9.5434,42.374,74.604,120.41,0.3522,66.158,238.78,94.662,77.432,8.9254,26.046,18.843,1.7046,32.949,13.954,23.634,18.631,2.3168,4.9807,2.3429,0.85044,0.089177,44.858,62.781,53.251,25.617,59.942,21.788,41.992,50.385,41.252,19.121
4049817,20,405,318,0.24901,3617.3,9.3748,42.568,75.602,120.4,0.33239,65.589,236.17,94.546,77.132,8.8804,26.678,18.105,1.6031,33.488,13.763,24.147,18.047,2.2517,4.7306,2.3046,0.79795,0.10702,42.273,63.636,53.93,24.283,65.4,20.686,38.484,48.282,40.84,19.86
4049822,20,405,323,0.20152,3633.5,9.301,42.253,76.105,120.38,0.34026,65.336,229.0,94.583,77.056,8.7733,26.982,18.177,1.6469,33.202,13.869,24.213,18.021,2.2418,4.7084,2.1806,0.79414,0.098077,43.907,63.583,54.685,19.799,61.798,19.953,39.947,46.761,41.451,18.057
4049827,20,405,328,0.22251,3668.0,9.3283,42.543,76.808,120.4,0.3173,65.073,224.64,94.512,76.941,8.9641,26.642,18.731,1.5979,33.118,13.829,24.275,17.894,2.2002,4.7206,2.3086,0.80537,0.1046,44.871,63.738,54.496,21.504,62.037,18.347,38.001,44.706,40.598,20.03
4049840,20,405,341,0.25522,3698.2,9.3141,42.883,75.017,120.43,0.352,65.061,211.03,94.657,77.905,8.9662,26.271,18.689,1.6163,32.406,13.945,23.914,18.55,2.2279,4.8936,2.3518,0.83978,0.091159,44.438,62.757,53.792,24.837,60.666,21.576,42.343,42.333,41.16,15.73
4049842,20,405,343,0.29092,3633.3,9.2802,42.184,75.664,120.43,0.34583,65.196,208.69,94.647,76.826,9.0343,26.2,18.78,1.6503,32.127,13.894,24.155,19.063,2.3041,4.8252,2.3262,0.83978,0.091159,44.438,63.248,54.399,29.05,59.958,21.083,41.455,42.591,41.269,18.63
4049847,20,405,348,0.27821,3694.3,9.2974,42.474,75.309,120.43,0.34152,65.04,211.46,94.498,77.297,8.9933,26.622,18.742,1.6695,32.263,13.91,24.548,18.401,2.2333,4.7965,2.2503,0.86969,0.099845,43.839,62.993,53.723,27.341,59.954,21.443,40.455,42.255,41.228,18.273
4049857,20,405,358,0.29467,3647.4,9.1775,42.473,74.568,120.41,0.32604,65.181,216.39,94.51,77.07,8.9564,26.453,18.849,1.6954,32.819,13.853,24.072,19.008,2.2619,4.7735,2.3518,0.86155,0.10927,44.829,62.558,54.214,28.873,63.221,20.176,39.878,44.578,41.663,19.284
4049866,20,405,367,0.28916,3674.5,9.2266,42.385,75.007,120.38,0.35627,65.417,225.13,94.397,77.078,8.8313,26.221,19.045,1.7175,32.749,13.951,24.18,18.542,2.2973,4.8302,2.2468,0.86577,0.12412,44.764,63.248,53.211,28.525,61.616,19.303,42.772,46.434,40.784,17.908
4049904,20,405,405,0.25495,3661.7,9.3973,42.484,75.304,120.42,0.33724,66.521,253.63,94.456,77.897,8.9556,25.622,18.837,1.6581,33.105,13.927,23.553,18.582,2.25,4.8523,2.3035,0.82678,0.098779,44.302,63.126,54.093,24.941,63.657,21.546,40.199,53.277,41.088,18.821
4049919,20,405,420,0.20964,3676.7,9.452,42.318,74.994,120.39,0.34115,66.374,252.02,94.557,77.376,8.7289,26.275,18.517,1.6792,33.075,13.752,24.182,18.421,2.2529,4.8883,2.3317,0.81975,0.10357,43.752,62.668,54.029,20.873,61.248,20.847,40.306,52.791,41.522,17.333
4049922,20,405,423,0.19474,3662.4,9.4458,42.408,75.064,120.38,0.34839,66.273,251.35,94.474,77.161,8.7842,26.058,18.299,1.6399,33.76,13.766,24.181,18.255,2.2544,4.8543,2.3299,0.80492,0.1123,43.388,63.365,55.023,19.591,62.467,20.612,40.684,52.415,40.787,17.952
4049925,20,405,426,0.21944,3685.0,9.335,41.982,74.148,120.41,0.33527,66.229,247.63,94.559,77.146,8.7601,26.255,18.614,1.6459,33.418,13.65,24.123,18.413,2.2526,4.7138,2.2382,0.80739,0.10008,44.014,63.197,54.703,21.409,60.946,20.144,39.877,51.942,41.325,19.48
4049940,20,405,441,0.21718,3607.9,9.1607,41.911,75.26,120.36,0.3237,65.595,232.79,94.955,76.53,8.9194,26.469,18.717,1.6458,32.79,13.772,24.158,18.896,2.2439,4.826,2.3113,0.8236,0.09868,43.656,62.01,54.221,21.282,62.718,15.362,38.669,47.941,40.131,16.217
4049961,20,405,462,0.29096,3638.4,9.4204,42.447,74.254,120.41,0.35154,65.521,225.13,94.733,77.136,8.6928,26.336,19.073,1.6882,32.515,13.781,24.426,19.181,2.3115,4.8974,2.2881,0.87281,0.094294,44.433,62.842,53.36,28.417,60.269,20.974,42.763,45.8,40.837,20.514
4049970,20,405,471,0.29184,3659.5,9.3341,42.602,74.894,120.41,0.32908,65.617,230.22,94.392,77.424,8.901,26.39,18.886,1.6415,32.712,13.797,23.766,18.401,2.2344,4.8582,2.2222,0.86139,0.11005,43.226,62.412,53.485,28.625,61.568,21.372,39.051,48.091,41.844,15.042
4049993,20,405,494,0.20175,3634.3,9.3299,42.126,75.497,120.36,0.32429,65.87,239.37,94.637,76.539,8.9997,26.401,18.566,1.6029,32.992,13.875,24.014,18.349,2.2268,4.8589,2.2217,0.81195,0.08044,43.52,62.878,53.648,20.017,62.473,19.261,39.084,50.046,40.403,19.048
4190261,1,420,262,0.856,3622.2,8.6789,42.007,75.948,120.44,0.30484,66.348,224.05,95.063,77.206,8.7414,26.285,19.989,1.6972,31.582,13.577,24.19,19.148,2.3668,4.8963,2.3288,0.90712,0.10044,43.582,62.108,53.525,84.059,55.549,20.243,37.839,47.072,40.325,19.062
4190285,1,420,286,0.80345,3629.2,8.8099,42.437,73.79,120.42,0.30305,68.024,269.2,94.67,77.148,8.9088,25.653,18.67,1.7169,33.389,14.018,22.778,19.187,2.335,4.9598,2.291,0.87622,0.099219,42.825,62.819,53.302,79.206,59.667,22.105,37.129,59.627,41.459,19.472
4190294,1,420,295,0.7599,3703.7,8.9594,42.377,75.194,120.4,0.33287,68.241,279.24,94.291,77.349,8.8992,26.217,18.317,1.7058,33.465,13.851,23.269,18.89,2.2939,4.9082,2.3898,0.83883,0.094046,44.09,62.963,53.271,75.071,59.675,23.091,38.974,62.61,42.457,15.517
4190317,1,420,318,0.71603,3656.7,8.834,42.42,75.562,120.4,0.30876,67.815,268.66,94.55,77.302,8.7344,26.659,18.587,1.7004,33.057,13.734,24.009,17.591,2.3036,4.8205,2.2217,0.79797,0.085098,43.881,63.402,54.23,70.46,58.873,23.511,35.55,57.844,41.84,18.622
4190322,1,420,323,0.75035,3646.6,8.8879,42.416,75.555,120.4,0.30115,67.529,258.28,94.471,77.29,8.7718,26.869,18.51,1.705,33.073,13.831,24.649,18.351,2.3177,4.8378,2.2093,0.79138,0.10142,44.321,63.476,53.543,73.765,54.331,23.154,35.26,56.398,40.576,16.507
4190327,1,420,328,0.78085,3672.8,8.6671,42.467,75.253,120.38,0.32236,67.246,253.03,94.593,77.257,8.8256,26.813,18.345,1.7071,33.495,13.778,24.585,18.121,2.2595,4.798,2.2744,0.7996,0.11625,44.878,63.805,54.52,76.531,58.64,23.165,37.859,54.177,40.288,17.282
4190340,1,420,341,0.80073,3591.7,8.6657,42.224,74.996,120.39,0.31391,66.764,239.55,94.943,77.12,8.7346,26.705,19.197,1.7118,32.927,13.764,24.383,18.377,2.3132,4.9016,2.2995,0.84537,0.1102,43.142,61.623,54.209,78.682,59.286,22.001,36.664,50.858,39.929,18.313
4190342,1,420,343,0.77234,3658.9,8.7963,42.045,76.156,120.43,0.30748,66.835,239.61,94.863,77.282,8.9289,26.719,19.201,1.6984,32.634,13.844,24.317,18.469,2.2921,4.7724,2.2327,0.84537,0.1102,43.142,61.842,53.307,75.808,55.959,22.617,36.373,50.764,40.547,15.55
4190347,1,420,348,0.73188,3694.3,8.8131,42.509,75.127,120.43,0.3036,66.692,238.0,94.545,77.287,8.9391,26.444,18.827,1.6799,32.557,13.825,23.838,18.774,2.3008,4.8362,2.3154,0.84654,0.11363,43.758,63.836,53.624,71.871,57.119,21.65,36.866,50.954,41.447,15.976
4190357,1,420,358,0.74135,3619.0,8.8052,42.36,74.33,120.4,0.29705,66.924,243.29,94.913,77.347,8.8542,25.688,19.12,1.7133,32.347,14.018,24.322,18.11,2.3819,4.7913,2.3399,0.87509,0.094017,43.553,62.954,54.008,72.885,57.454,21.781,36.107,51.769,40.659,17.939
4190366,1,420,367,0.77687,3639.7,9.0216,42.417,75.124,120.44,0.33603,67.16,252.65,94.71,77.344,8.9503,26.347,18.942,1.736,32.893,13.732,23.843,18.437,2.351,4.9335,2.2244,0.89352,0.097593,43.855,63.013,53.682,76.101,56.662,21.597,39.178,54.176,42.599,18.361
4190404,1,420,405,0.75889,3690.0,8.8221,42.41,74.015,120.42,0.32295,67.463,265.31,94.654,77.15,8.8811,26.677,18.595,1.7224,33.293,13.619,24.931,18.142,2.3175,4.813,2.2398,0.79563,0.090029,42.956,63.484,54.623,74.656,57.459,23.163,37.878,57.583,41.147,16.953
4190419,1,420,420,0.71366,3729.5,8.7192,42.164,75.206,120.42,0.31927,67.221,255.31,94.633,77.165,9.0363,26.294,18.903,1.695,33.227,13.795,24.497,18.188,2.3103,4.7891,2.3144,0.8496,0.11076,44.172,63.869,54.077,70.357,56.164,22.316,38.067,54.371,41.427,20.156
4190422,1,420,423,0.73274,3663.6,8.7504,42.317,76.06,120.35,0.31437,67.132,253.72,94.797,77.196,8.7775,26.345,19.209,1.696,32.508,13.945,23.934,18.506,2.3355,4.803,2.2982,0.83787,0.090774,44.226,62.815,53.461,72.091,57.099,21.865,37.64,55.243,40.13,15.038
4190425,1,420,426,0.72277,3627.4,8.7869,42.429,75.428,120.41,0.32983,67.416,252.19,94.856,77.326,9.0299,26.586,18.968,1.7394,32.608,13.755,24.128,18.418,2.2865,4.7545,2.1892,0.84567,0.10066,43.759,62.632,53.015,71.408,56.487,21.905,38.591,55.471,41.147,15.379
4190440,1,420,441,0.8208,3616.4,8.8572,42.142,75.22,120.38,0.32433,67.485,265.51,94.668,77.145,8.9639,26.332,18.878,1.6737,32.796,13.913,24.151,18.415,2.3561,4.8018,2.2935,0.86678,0.10677,42.923,62.437,54.578,81.055,56.805,22.001,37.759,57.472,41.377,17.804
4190461,1,420,462,0.71355,3674.0,8.8027,42.267,74.934,120.35,0.31915,68.268,282.86,94.673,77.087,8.9762,26.909,18.701,1.7565,32.93,13.898,24.008,18.205,2.3231,4.8573,2.3339,0.826,0.099905,44.248,62.239,53.585,70.233,59.601,22.33,38.023,62.718,40.005,17.395
4190470,1,420,471,0.77973,3714.5,8.699,42.302,74.457,120.41,0.33545,68.414,282.22,94.552,76.738,8.9183,26.385,18.904,1.6696,32.909,13.792,24.317,18.595,2.3241,4.9033,2.2749,0.82766,0.096685,44.078,63.456,54.273,77.024,55.719,22.244,40.204,63.005,41.645,20.323
4190493,1,420,494,0.80942,3617.9,8.6292,41.696,74.901,120.39,0.32018,68.696,285.22,94.818,77.294,8.9736,26.124,18.791,1.702,32.949,13.682,23.402,18.714,2.3511,4.9753,2.3068,0.82968,0.11017,44.428,61.854,54.23,79.423,56.941,21.902,38.384,64.608,40.208,17.762
4190761,2,420,262,0.30647,3679.7,9.6953,42.496,75.773,120.43,0.69314,61.637,94.54,94.546,79.272,8.5881,26.895,19.376,1.0289,32.588,13.314,24.872,18.366,1.4785,5.0925,2.4511,0.84767,0.0573,43.785,63.097,56.214,30.002,62.209,21.283,83.578,17.296,41.398,17.621
4190785,2,420,286,0.29469,3671.8,9.4879,42.677,74.794,120.41,0.66597,61.933,99.518,94.63,78.702,8.8159,26.608,18.606,1.0267,32.977,13.782,24.19,19.065,1.4029,5.1483,2.3897,0.87421,0.060004,42.854,63.551,56.025,29.159,64.11,20.941,80.893,18.483,41.517,18.376
4190794,2,420,295,0.30062,3734.4,9.5948,42.608,75.977,120.4,0.69691,62.132,105.41,94.346,78.931,8.871,26.863,18.702,1.0214,32.568,13.702,24.273,19.427,1.3708,5.1642,2.5147,0.86092,0.056342,44.047,63.49,55.389,29.892,63.842,20.795,83.273,20.098,42.336,14.452
4190817,2,420,318,0.29197,3679.8,9.6346,42.799,75.141,120.41,0.68288,63.165,133.74,94.436,79.223,8.7666,26.675,19.15,1.0245,32.518,13.703,24.0,18.489,1.4014,5.1729,2.3976,0.8543,0.047515,43.727,63.8,55.463,28.746,64.128,21.139,80.858,25.003,42.146,17.382
4190822,2,420,323,0.3124,3673.0,9.7389,42.826,74.981,120.4,0.67602,63.25,133.34,94.266,79.274,8.7937,26.872,18.913,1.0257,32.849,13.796,24.578,19.038,1.4144,5.1767,2.3813,0.83334,0.062656,44.203,63.929,54.812,30.684,59.916,21.268,80.351,26.166,41.042,15.222
4190827,2,420,328,0.33001,3701.9,9.5592,42.9,74.611,120.38,0.6974,63.25,136.21,94.332,79.276,8.8363,26.844,18.613,1.0272,33.477,13.734,24.533,18.622,1.3539,5.1267,2.4444,0.82322,0.07593,44.807,64.306,55.873,32.182,64.493,21.814,82.587,26.096,40.911,15.943
4190840,2,420,341,0.30143,3630.9,9.5953,42.655,74.562,120.38,0.6826,62.973,130.93,94.597,79.07,8.7048,27.04,19.016,1.0188,33.378,13.669,24.738,18.222,1.3897,5.1557,2.4379,0.81267,0.065996,43.207,62.298,56.074,29.566,65.382,21.849,80.199,24.882,40.719,16.975
4190842,2,420,343,0.26745,3699.1,9.7226,42.472,75.787,120.43,0.67526,63.027,130.67,94.502,79.264,8.8956,27.109,18.974,1.004,33.111,13.743,24.754,18.241,1.3658,5.0115,2.3634,0.81267,0.065996,43.207,62.534,55.252,26.143,62.033,22.582,79.732,24.68,41.369,14.217
4190847,2,420,348,0.2176,3736.0,9.7209,42.914,74.946,120.43,0.6691,62.743,125.02,94.204,79.187,8.9001,26.935,18.53,0.98216,33.037,13.712,24.431,18.431,1.3698,5.0608,2.4392,0.80195,0.069109,43.85,64.554,55.711,21.282,63.071,21.813,79.847,24.028,42.263,14.656
4190857,2,420,358,0.2184,3661.9,9.6502,42.71,74.515,120.39,0.65734,62.449,116.69,94.637,79.133,8.8209,26.376,18.79,1.009,32.657,13.903,25.241,17.683,1.4396,4.977,2.4413,0.82545,0.049443,43.65,63.693,56.319,21.443,62.993,21.867,78.647,21.557,41.264,16.725
4190866,2,420,367,0.26492,3679.1,9.8079,42.722,75.503,120.43,0.6937,62.17,112.12,94.551,79.045,8.9418,27.097,18.75,1.0296,32.858,13.641,24.896,18.183,1.4031,5.1226,2.3235,0.86086,0.054416,43.904,63.691,55.983,25.741,61.816,21.242,81.757,20.581,42.955,17.19
4190904,2,420,405,0.29895,3720.4,9.6383,42.776,73.818,120.42,0.69315,62.486,125.28,94.498,78.942,8.9524,27.052,18.775,1.0238,32.955,13.655,25.429,18.465,1.383,5.0768,2.375,0.82188,0.049762,42.863,64.006,56.263,29.411,62.813,21.842,81.984,23.746,41.511,15.75
4190919,2,420,420,0.23758,3764.3,9.5809,42.56,74.957,120.42,0.69054,62.562,126.13,94.39,78.997,9.0916,26.722,18.89,0.9916,33.185,13.818,25.043,18.243,1.3706,5.0259,2.4402,0.85707,0.068966,44.137,64.469,55.874,23.526,61.816,21.656,82.102,23.323,41.973,18.93
4190922,2,420,423,0.25121,3699.9,9.6154,42.709,75.832,120.36,0.68497,62.514,125.46,94.547,79.043,8.8278,26.812,19.141,0.99042,32.526,13.962,24.534,18.479,1.3926,5.0267,2.4181,0.83746,0.048299,44.215,63.44,55.333,24.724,62.772,21.338,81.651,24.37,40.723,13.777
4190925,2,420,426,0.23866,3664.4,9.6499,42.823,75.248,120.41,0.69983,62.867,125.52,94.585,79.17,9.0775,27.076,18.875,1.032,32.648,13.767,24.76,18.355,1.3417,4.9721,2.306,0.83724,0.05778,43.769,63.268,54.923,23.787,62.146,21.46,82.635,24.613,41.744,14.167
4190940,2,420,441,0.32481,3655.4,9.6871,42.501,75.285,120.37,0.69381,62.831,135.95,94.433,78.902,9.0057,26.947,18.706,0.9616,32.837,13.911,24.988,18.212,1.4005,4.9979,2.3993,0.84776,0.06357,42.96,63.108,56.714,32.264,62.247,21.714,81.4,25.58,41.891,16.595
4190961,2,420,462,0.2315,3709.4,9.5844,42.596,75.098,120.35,0.68892,63.333,145.47,94.517,78.823,9.0396,27.493,18.701,1.0428,32.686,13.919,24.825,18.238,1.3669,5.0722,2.4455,0.822,0.057868,44.238,62.848,55.626,22.814,64.727,21.406,82.283,27.728,40.35,16.238
4190970,2,420,471,0.30798,3748.2,9.4814,42.64,74.55,120.41,0.70667,63.423,143.09,94.419,78.432,8.987,26.914,18.976,0.95467,32.592,13.821,25.058,18.74,1.3644,5.1366,2.3946,0.83196,0.054978,44.043,64.036,56.2,30.619,60.85,21.147,84.675,27.555,41.933,19.166
4190993,2,420,494,0.33951,3652.6,9.4531,42.068,74.79,120.39,0.6933,63.865,150.71,94.62,79.069,9.0326,26.607,18.826,0.98351,32.766,13.704,24.054,18.821,1.3878,5.2138,2.4307,0.8352,0.068694,44.39,62.452,56.103,33.198,62.345,21.018,83.006,29.759,40.658,16.58
4191261,3,420,262,0.27526,3645.6,9.3964,42.151,75.789,120.43,0.3266,64.911,210.02,94.709,77.312,8.6749,26.552,19.296,1.6449,32.628,13.52,24.446,18.176,2.3001,4.7991,2.3008,0.83798,0.093385,43.821,62.51,54.372,26.932,60.249,22.415,39.518,42.111,41.038,18.988
4191285,3,420,286,0.27111,3639.3,9.2176,42.367,74.697,120.41,0.31468,65.076,210.72,94.758,76.868,8.8949,26.189,18.56,1.6585,33.047,13.982,23.646,18.932,2.2489,4.8612,2.2429,0.86863,0.097691,42.873,62.992,54.183,26.84,62.338,22.006,38.59,42.603,41.236,19.689
4191294,3,420,295,0.27452,3703.4,9.3362,42.31,75.865,120.4,0.34984,65.193,215.1,94.46,77.1,8.9368,26.436,18.635,1.6562,32.698,13.884,23.706,19.267,2.2214,4.8812,2.3709,0.85597,0.093955,44.067,62.957,53.591,27.325,62.146,21.917,41.489,44.079,42.075,15.758
4191317,3,420,318,0.25648,3651.6,9.3884,42.506,75.081,120.41,0.34041,65.987,236.8,94.539,77.401,8.7945,26.281,19.037,1.6632,32.736,13.829,23.467,18.261,2.2576,4.89,2.2558,0.84759,0.084863,43.77,63.314,53.808,25.255,62.513,22.363,39.642,48.448,41.911,18.635
4191322,3,420,323,0.27559,3645.1,9.4908,42.533,74.945,120.4,0.33353,66.01,235.23,94.38,77.442,8.8111,26.49,18.8,1.6659,33.058,13.905,24.065,18.809,2.2707,4.8979,2.2421,0.82705,0.099872,44.248,63.45,53.187,27.063,58.289,22.466,39.24,49.405,40.777,16.483
4191327,3,420,328,0.29289,3674.3,9.3077,42.604,74.602,120.38,0.35444,65.97,237.23,94.441,77.44,8.8473,26.474,18.507,1.6657,33.677,13.832,24.037,18.4,2.2098,4.8445,2.3028,0.81781,0.11326,44.851,63.831,54.265,28.531,62.843,22.982,41.591,49.109,40.674,17.223
